taxon_name	ref_id	sh_id	rep	taxonomy	taxon_name_sh
4786	Pleosporales_sp	KF800439	SH0905118.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	Pleosporales_sp_SH0905118.09FU
4787	Halteria_sp	UDB0729372	SH0969811.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Halteriidae;g__Halteria;s__Halteria_sp	Halteria_sp_SH0969811.09FU
4788	Glomeraceae_sp	UDB03126290	SH0957135.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	Glomeraceae_sp_SH0957135.09FU
4789	Fungi_sp	UDB0751219	SH1096282.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1096282.09FU
4790	Eukaryota_sp	UDB0751793	SH1194598.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1194598.09FU
4791	Eukaryota_sp	UDB0708746	SH0921490.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0921490.09FU
4792	Eukaryota_sp	UDB05814544	SH1223810.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1223810.09FU
4793	Eukaryota_sp	UDB0495549	SH1314249.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1314249.09FU
4794	Eukaryota_sp	UDB0261614	SH1175392.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1175392.09FU
4795	Eukaryota_sp	UDB0246557	SH1322659.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1322659.09FU
4796	Diaporthe_sp	MK409215	SH1198267.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_sp	Diaporthe_sp_SH1198267.09FU
4797	Colpoda_sp	UDB04018754	SH1279525.09FU	reps	k__Alveolata;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda;s__Colpoda_sp	Colpoda_sp_SH1279525.09FU
4798	Colacogloea_terpenoidalis	AY364837	SH0882326.09FU	refs	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Colacogloeaceae;g__Colacogloea;s__Colacogloea_terpenoidalis	Colacogloea_terpenoidalis_SH0882326.09FU
4799	Ciliophora_sp	UDB02535312	SH0964408.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH0964408.09FU
4800	Ciliophora_sp	UDB02449227	SH1118561.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1118561.09FU
4801	Chloridium_sp	UDB01917704	SH0979769.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__Chloridium_sp	Chloridium_sp_SH0979769.09FU
4802	Vitreochlamys_sp	UDB07349339	SH1159907.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Volvocales;f__Chlamydomonadaceae;g__Vitreochlamys;s__Vitreochlamys_sp	Vitreochlamys_sp_SH1159907.09FU
4803	Tuber_sp	UDB06751903	SH1305991.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Tuberaceae;g__Tuber;s__Tuber_sp	Tuber_sp_SH1305991.09FU
4804	Triscelophorus_sp	UDB06732269	SH0916792.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triscelophorus;s__Triscelophorus_sp	Triscelophorus_sp_SH0916792.09FU
4805	Tremellomycetes_sp	UDB0729231	SH1017548.09FU	reps	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellomycetes_ord_Incertae_sedis;f__Tremellomycetes_fam_Incertae_sedis;g__Tremellomycetes_gen_Incertae_sedis;s__Tremellomycetes_sp	Tremellomycetes_sp_SH1017548.09FU
4806	Tremateia_chromolaenae	MT214358	SH0983512.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Tremateia;s__Tremateia_chromolaenae	Tremateia_chromolaenae_SH0983512.09FU
4807	Trechispora_sp	UDB06355170	SH1300252.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Hydnodontaceae;g__Trechispora;s__Trechispora_sp	Trechispora_sp_SH1300252.09FU
4808	Thaumatomonas_sp	UDB05488858	SH1199925.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Thaumatomonadida;f__Thaumatomastigidae;g__Thaumatomonas;s__Thaumatomonas_sp	Thaumatomonas_sp_SH1199925.09FU
4809	Tetracystis_sp	UDB05475298	SH1144005.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1144005.09FU
4810	Tetracystis_sp	UDB05474934	SH1251306.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1251306.09FU
4811	Tetracystis_sp	UDB05474745	SH1172576.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1172576.09FU
4812	Stramenopila_sp	UDB07637426	SH1100336.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1100336.09FU
4813	Stramenopila_sp	UDB07636381	SH1326422.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1326422.09FU
4814	Stramenopila_sp	UDB0654890	SH1076770.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1076770.09FU
4815	Stichotrichida_sp	UDB07596717	SH1245609.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Stichotrichida;f__Stichotrichida_fam_Incertae_sedis;g__Stichotrichida_gen_Incertae_sedis;s__Stichotrichida_sp	Stichotrichida_sp_SH1245609.09FU
4816	Spumella_sp	UDB0560828	SH1204271.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Chrysophyceae;o__Chromulinales;f__Chromulinaceae;g__Spumella;s__Spumella_sp	Spumella_sp_SH1204271.09FU
4817	Spizellomycetales_sp	UDB07383955	SH1128614.09FU	reps	k__Fungi;p__Chytridiomycota;c__Spizellomycetes;o__Spizellomycetales;f__Spizellomycetales_fam_Incertae_sedis;g__Spizellomycetales_gen_Incertae_sedis;s__Spizellomycetales_sp	Spizellomycetales_sp_SH1128614.09FU
4818	Spathidiidae_sp	UDB06935232	SH1051594.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Spathidiidae;g__Spathidiidae_gen_Incertae_sedis;s__Spathidiidae_sp	Spathidiidae_sp_SH1051594.09FU
4819	Sordariales_sp	UDB01224204	SH0945434.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp	Sordariales_sp_SH0945434.09FU
4820	Sclerostagonospora_sp	UDB06701509	SH0990874.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Sclerostagonospora;s__Sclerostagonospora_sp	Sclerostagonospora_sp_SH0990874.09FU
4821	Rozellomycota_sp	UDB06730037	SH1307877.09FU	reps	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;s__Rozellomycota_sp	Rozellomycota_sp_SH1307877.09FU
4822	Rhizophydiales_sp	UDB0641656	SH1257715.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiales_fam_Incertae_sedis;g__Rhizophydiales_gen_Incertae_sedis;s__Rhizophydiales_sp	Rhizophydiales_sp_SH1257715.09FU
4823	Rhizophlyctidales_sp	UDB06401821	SH1124607.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidales_fam_Incertae_sedis;g__Rhizophlyctidales_gen_Incertae_sedis;s__Rhizophlyctidales_sp	Rhizophlyctidales_sp_SH1124607.09FU
4824	Rhizophagus_irregularis	OL449405	SH0984994.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis	Rhizophagus_irregularis_SH0984994.09FU
4825	Pythium_sp	KC855070	SH1013043.09FU	reps	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp	Pythium_sp_SH1013043.09FU
4826	Pythium_sp	JQ734294	SH1013075.09FU	reps	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythium;s__Pythium_sp	Pythium_sp_SH1013075.09FU
4827	Pseudeurotiaceae_sp	UDB05276274	SH0956322.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Thelebolales;f__Pseudeurotiaceae;g__Pseudeurotiaceae_gen_Incertae_sedis;s__Pseudeurotiaceae_sp	Pseudeurotiaceae_sp_SH0956322.09FU
4828	Prorodon_sp	UDB05253975	SH1037688.09FU	reps	k__Alveolata;p__Ciliophora;c__Prostomatea;o__Prorodontida;f__Prorodontidae;g__Prorodon;s__Prorodon_sp	Prorodon_sp_SH1037688.09FU
4829	Pleosporales_sp	UDB0769861	SH0942253.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pleosporales_gen_Incertae_sedis;s__Pleosporales_sp	Pleosporales_sp_SH0942253.09FU
4830	Phaeosphaeria_sp	UDB04495918	SH0907108.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp	Phaeosphaeria_sp_SH0907108.09FU
4831	Pezizomycotina_sp	JX338455	SH1003314.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Pezizomycotina_gen_Incertae_sedis;s__Pezizomycotina_sp	Pezizomycotina_sp_SH1003314.09FU
4832	Paraglomus_sp	UDB03669170	SH0903973.09FU	reps	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;s__Paraglomus_sp	Paraglomus_sp_SH0903973.09FU
4833	Paraglomerales_sp	FN555275	SH0903934.09FU	reps	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomerales_fam_Incertae_sedis;g__Paraglomerales_gen_Incertae_sedis;s__Paraglomerales_sp	Paraglomerales_sp_SH0903934.09FU
4834	Paracamarosporium_fagi	KR611886	SH3119373.09FU	refs	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Paracamarosporium;s__Paracamarosporium_fagi	Paracamarosporium_fagi_SH3119373.09FU
4835	Onygenales_sp	UDB02524992	SH1326607.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp	Onygenales_sp_SH1326607.09FU
4836	Ochrophyta_sp	UDB0583455	SH1272924.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Ochrophyta_cls_Incertae_sedis;o__Ochrophyta_ord_Incertae_sedis;f__Ochrophyta_fam_Incertae_sedis;g__Ochrophyta_gen_Incertae_sedis;s__Ochrophyta_sp	Ochrophyta_sp_SH1272924.09FU
4837	Ochrophyta_sp	UDB03758547	SH1272918.09FU	reps	k__Stramenopila;p__Ochrophyta;c__Ochrophyta_cls_Incertae_sedis;o__Ochrophyta_ord_Incertae_sedis;f__Ochrophyta_fam_Incertae_sedis;g__Ochrophyta_gen_Incertae_sedis;s__Ochrophyta_sp	Ochrophyta_sp_SH1272918.09FU
4838	Nectriaceae_sp	UDB05530727	SH0909436.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Nectriaceae_gen_Incertae_sedis;s__Nectriaceae_sp	Nectriaceae_sp_SH0909436.09FU
4839	Myzocytiopsis_sp	UDB01879791	SH1223824.09FU	reps	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Myzocytiopsidales;f__Myzocytiopsidaceae;g__Myzocytiopsis;s__Myzocytiopsis_sp	Myzocytiopsis_sp_SH1223824.09FU
4840	Lobulomycetales_sp	UDB0690036	SH1066330.09FU	reps	k__Fungi;p__Chytridiomycota;c__Lobulomycetes;o__Lobulomycetales;f__Lobulomycetales_fam_Incertae_sedis;g__Lobulomycetales_gen_Incertae_sedis;s__Lobulomycetales_sp	Lobulomycetales_sp_SH1066330.09FU
4841	Lobosphaera_sp	UDB03100396	SH1122599.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Trebouxiophyceae;o__Trebouxiales;f__Trebouxiaceae;g__Lobosphaera;s__Lobosphaera_sp	Lobosphaera_sp_SH1122599.09FU
4842	Lasiosphaeriaceae_sp	UDB02721457	SH1003471.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Lasiosphaeriaceae_gen_Incertae_sedis;s__Lasiosphaeriaceae_sp	Lasiosphaeriaceae_sp_SH1003471.09FU
4843	Lasionectriopsis_spinosa	HE608637	SH0885388.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Bionectriaceae;g__Lasionectriopsis;s__Lasionectriopsis_spinosa	Lasionectriopsis_spinosa_SH0885388.09FU
4844	Hypocreales_sp	UDB03575731	SH0943373.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Hypocreales_gen_Incertae_sedis;s__Hypocreales_sp	Hypocreales_sp_SH0943373.09FU
4845	Hypocreaceae_sp	UDB03557982	SH0971614.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypocreaceae_gen_Incertae_sedis;s__Hypocreaceae_sp	Hypocreaceae_sp_SH0971614.09FU
4846	Hygrophorus_sp	UDB03527502	SH1222870.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__Hygrophorus_sp	Hygrophorus_sp_SH1222870.09FU
4847	Hyaloscyphaceae_sp	UDB0459189	SH0961022.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscyphaceae_gen_Incertae_sedis;s__Hyaloscyphaceae_sp	Hyaloscyphaceae_sp_SH0961022.09FU
4848	Haplosporidia_sp	UDB03264146	SH1196609.09FU	reps	k__Rhizaria;p__Haplosporidia;c__Haplosporidia_cls_Incertae_sedis;o__Haplosporidia_ord_Incertae_sedis;f__Haplosporidia_fam_Incertae_sedis;g__Haplosporidia_gen_Incertae_sedis;s__Haplosporidia_sp	Haplosporidia_sp_SH1196609.09FU
4849	Haplosporidia_sp	UDB03263237	SH1196611.09FU	reps	k__Rhizaria;p__Haplosporidia;c__Haplosporidia_cls_Incertae_sedis;o__Haplosporidia_ord_Incertae_sedis;f__Haplosporidia_fam_Incertae_sedis;g__Haplosporidia_gen_Incertae_sedis;s__Haplosporidia_sp	Haplosporidia_sp_SH1196611.09FU
4850	Halteria_sp	UDB03254173	SH1092273.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Halteriidae;g__Halteria;s__Halteria_sp	Halteria_sp_SH1092273.09FU
4851	Glomerales_sp	KY990997	SH1101631.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomerales_fam_Incertae_sedis;g__Glomerales_gen_Incertae_sedis;s__Glomerales_sp	Glomerales_sp_SH1101631.09FU
4852	Glomeraceae_sp	MT765309	SH0957028.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	Glomeraceae_sp_SH0957028.09FU
4853	Gibellulopsis_nigrescens	EF543857	SH2495520.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Gibellulopsis;s__Gibellulopsis_nigrescens	Gibellulopsis_nigrescens_SH2495520.09FU
4854	Fungi_sp	UDB0480910	SH1174324.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1174324.09FU
4855	Fungi_sp	UDB0416472	SH1126403.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1126403.09FU
4856	Fungi_sp	UDB0296388	SH1212384.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1212384.09FU
4857	Fungi_sp	UDB02106147	SH1278618.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1278618.09FU
4858	Fungi_sp	KU534815	SH0880724.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH0880724.09FU
4859	Fungi_sp	JX348560	SH1239741.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1239741.09FU
4860	Fungi_sp	JX328288	SH0999093.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH0999093.09FU
4861	Fridericia_sp	UDB02077931	SH1183849.09FU	reps	k__Metazoa;p__Annelida;c__Clitellata;o__Enchytraeida;f__Enchytraeidae;g__Fridericia;s__Fridericia_sp	Fridericia_sp_SH1183849.09FU
4862	Filosporella_annelidica	MT185415	SH0975818.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Filosporella;s__Filosporella_annelidica	Filosporella_annelidica_SH0975818.09FU
4863	Exophiala_tremulae	MH865222	SH3152490.09FU	refs	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_tremulae	Exophiala_tremulae_SH3152490.09FU
4864	Eukaryota_sp	UDB0770189	SH1143691.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1143691.09FU
4865	Eukaryota_sp	UDB0770122	SH1125151.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1125151.09FU
4866	Eukaryota_sp	UDB0744889	SH1251072.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1251072.09FU
4867	Eukaryota_sp	UDB0739346	SH1105706.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1105706.09FU
4868	Eukaryota_sp	UDB0610555	SH1191672.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1191672.09FU
4869	Eukaryota_sp	UDB05593926	SH1324963.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1324963.09FU
4870	Eukaryota_sp	UDB0543620	SH1076191.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1076191.09FU
4871	Eukaryota_sp	UDB0452865	SH1219561.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1219561.09FU
4872	Eukaryota_sp	UDB0413764	SH1129201.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1129201.09FU
4873	Eukaryota_sp	UDB0356648	SH0938695.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0938695.09FU
4874	Eukaryota_sp	UDB0265497	SH1078068.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1078068.09FU
4875	Eukaryota_sp	UDB0179739	SH1111577.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1111577.09FU
