taxon_name	ref_id	sh_id	rep	taxonomy	taxon_name_sh
3297	Sordariales_sp	UDB07311920	SH0962280.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp	Sordariales_sp_SH0962280.09FU
3298	Sordariales_sp	MW085069	SH0965342.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Sordariales_fam_Incertae_sedis;g__Sordariales_gen_Incertae_sedis;s__Sordariales_sp	Sordariales_sp_SH0965342.09FU
3299	Rhizophlyctidaceae_sp	UDB06381177	SH1213401.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophlyctidomycetes;o__Rhizophlyctidales;f__Rhizophlyctidaceae;g__Rhizophlyctidaceae_gen_Incertae_sedis;s__Rhizophlyctidaceae_sp	Rhizophlyctidaceae_sp_SH1213401.09FU
3300	Rhizophagus_irregularis	OL449405	SH0984994.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Rhizophagus;s__Rhizophagus_irregularis	Rhizophagus_irregularis_SH0984994.09FU
3301	Pyronemataceae_sp	UDB01579514	SH1055975.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronemataceae_gen_Incertae_sedis;s__Pyronemataceae_sp	Pyronemataceae_sp_SH1055975.09FU
3302	Plectosphaerella_sinensis	KX527888	SH3178499.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_sinensis	Plectosphaerella_sinensis_SH3178499.09FU
3303	Plectosphaerella_niemeijerarum	MG386080	SH3177378.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Glomerellales;f__Plectosphaerellaceae;g__Plectosphaerella;s__Plectosphaerella_niemeijerarum	Plectosphaerella_niemeijerarum_SH3177378.09FU
3304	Phaeosphaeriaceae_sp	UDB04500255	SH0888972.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeriaceae_gen_Incertae_sedis;s__Phaeosphaeriaceae_sp	Phaeosphaeriaceae_sp_SH0888972.09FU
3305	Periconia_sp	JF289148	SH0949722.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__Periconia_sp	Periconia_sp_SH0949722.09FU
3306	Onygenales_sp	UDB02534470	SH0895417.09FU	reps	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenales_fam_Incertae_sedis;g__Onygenales_gen_Incertae_sedis;s__Onygenales_sp	Onygenales_sp_SH0895417.09FU
3307	Mortierella_sp	UDB068095	SH1203188.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH1203188.09FU
3308	Mortierella_sp	UDB04840059	SH0887436.09FU	reps	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_sp	Mortierella_sp_SH0887436.09FU
3309	Kickxellomycota_sp	UDB02431967	SH1170620.09FU	reps	k__Fungi;p__Kickxellomycota;c__Kickxellomycota_cls_Incertae_sedis;o__Kickxellomycota_ord_Incertae_sedis;f__Kickxellomycota_fam_Incertae_sedis;g__Kickxellomycota_gen_Incertae_sedis;s__Kickxellomycota_sp	Kickxellomycota_sp_SH1170620.09FU
3310	Helicotylenchus_sp	MH790254	SH1006347.09FU	reps	k__Metazoa;p__Nematoda;c__Chromadorea;o__Rhabditida;f__Hoplolaimidae;g__Helicotylenchus;s__Helicotylenchus_sp	Helicotylenchus_sp_SH1006347.09FU
3311	Glomeraceae_sp	UDB03126088	SH0957066.09FU	reps	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Glomeraceae;g__Glomeraceae_gen_Incertae_sedis;s__Glomeraceae_sp	Glomeraceae_sp_SH0957066.09FU
3312	Fusarium_sp	UDB02227949	SH1060290.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusarium;s__Fusarium_sp	Fusarium_sp_SH1060290.09FU
3313	Fungi_sp	UDB0750920	SH1160085.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1160085.09FU
3314	Fungi_sp	UDB0220988	SH1313109.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1313109.09FU
3315	Fungi_sp	UDB02170227	SH1270379.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1270379.09FU
3316	Fungi_sp	UDB02106492	SH1191581.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1191581.09FU
3317	Eukaryota_sp	UDB098349	SH1073405.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1073405.09FU
3318	Eukaryota_sp	UDB0746085	SH1088816.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1088816.09FU
3319	Eukaryota_sp	UDB0715154	SH1078666.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1078666.09FU
3320	Eukaryota_sp	UDB0691099	SH1051213.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1051213.09FU
3321	Eukaryota_sp	UDB0590278	SH1007664.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1007664.09FU
3322	Eukaryota_sp	UDB05844692	SH1180409.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1180409.09FU
3323	Eukaryota_sp	UDB0372840	SH1007405.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1007405.09FU
3324	Eukaryota_sp	UDB0355585	SH1298584.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1298584.09FU
3325	Eukaryota_sp	UDB0346953	SH1089983.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1089983.09FU
3326	Eukaryota_sp	UDB0342614	SH0905962.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0905962.09FU
3327	Eukaryota_sp	UDB0341160	SH1317166.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1317166.09FU
3328	Eukaryota_sp	UDB02728155	SH1244078.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1244078.09FU
3329	Eukaryota_sp	UDB0200992	SH1111352.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1111352.09FU
3330	Eukaryota_sp	OU939907	SH1136051.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1136051.09FU
3331	Erythrobasidium_hasegawae	AB030352	SH0918842.09FU	refs	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Erythrobasidiales;f__Erythrobasidiaceae;g__Erythrobasidium;s__Erythrobasidium_hasegawae	Erythrobasidium_hasegawae_SH0918842.09FU
3332	Entoloma_sp	UDB05327755	SH1260567.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_sp	Entoloma_sp_SH1260567.09FU
3333	Colpoda_sp	UDB04006954	SH0941231.09FU	reps	k__Alveolata;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda;s__Colpoda_sp	Colpoda_sp_SH0941231.09FU
3334	Claroideoglomeraceae_sp	HE775378	SH0922248.09FU	refs	k__Fungi;p__Glomeromycota;c__Glomeromycetes;o__Glomerales;f__Claroideoglomeraceae;g__Claroideoglomeraceae_gen_Incertae_sedis;s__Claroideoglomeraceae_sp	Claroideoglomeraceae_sp_SH0922248.09FU
3335	Cladosporium_sp	UDB074179	SH1169027.09FU	reps	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sp	Cladosporium_sp_SH1169027.09FU
3336	Ciliophora_sp	UDB02497333	SH1044228.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1044228.09FU
3337	Chloridium_sp	UDB01923182	SH0979638.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__Chloridium_sp	Chloridium_sp_SH0979638.09FU
3338	Chloridium_sp	UDB01917704	SH0979769.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Chaetosphaeriales;f__Chaetosphaeriaceae;g__Chloridium;s__Chloridium_sp	Chloridium_sp_SH0979769.09FU
3339	Chlamydomonas_sp	UDB01888989	SH1272892.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Volvocales;f__Chlamydomonadaceae;g__Chlamydomonas;s__Chlamydomonas_sp	Chlamydomonas_sp_SH1272892.09FU
3340	Cercozoa_sp	UDB0424514	SH1218065.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1218065.09FU
3341	Cercozoa_sp	UDB01718861	SH1142341.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1142341.09FU
3342	Cercozoa_sp	UDB01711522	SH1265345.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1265345.09FU
3343	Cercozoa_sp	UDB01710345	SH1267732.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1267732.09FU
3344	Cercozoa_sp	UDB01710256	SH1116951.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1116951.09FU
3345	Cercozoa_sp	UDB01707195	SH1191500.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1191500.09FU
3346	Branch06_sp	EU003003	SH1270918.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Branch06;f__Branch06_fam_Incertae_sedis;g__Branch06_gen_Incertae_sedis;s__Branch06_sp	Branch06_sp_SH1270918.09FU
3347	Blastocladiomycota_sp	UDB01530075	SH1166892.09FU	reps	k__Fungi;p__Blastocladiomycota;c__Blastocladiomycota_cls_Incertae_sedis;o__Blastocladiomycota_ord_Incertae_sedis;f__Blastocladiomycota_fam_Incertae_sedis;g__Blastocladiomycota_gen_Incertae_sedis;s__Blastocladiomycota_sp	Blastocladiomycota_sp_SH1166892.09FU
3348	Betamyces_sp	UDB01509828	SH0903505.09FU	reps	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Alphamycetaceae;g__Betamyces;s__Betamyces_sp	Betamyces_sp_SH0903505.09FU
3349	Basidiobolales_sp	UDB0106808	SH1049196.09FU	reps	k__Fungi;p__Basidiobolomycota;c__Basidiobolomycetes;o__Basidiobolales;f__Basidiobolales_fam_Incertae_sedis;g__Basidiobolales_gen_Incertae_sedis;s__Basidiobolales_sp	Basidiobolales_sp_SH1049196.09FU
3350	Ascomycota_sp	UDB01401000	SH1037965.09FU	reps	k__Fungi;p__Ascomycota;c__Ascomycota_cls_Incertae_sedis;o__Ascomycota_ord_Incertae_sedis;f__Ascomycota_fam_Incertae_sedis;g__Ascomycota_gen_Incertae_sedis;s__Ascomycota_sp	Ascomycota_sp_SH1037965.09FU
3351	Anguillospora_crassa	MK371722	SH0975874.09FU	reps	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Anguillospora;s__Anguillospora_crassa	Anguillospora_crassa_SH0975874.09FU
3352	Amoebozoa_sp	UDB01072676	SH1073193.09FU	reps	k__Amoebozoa;p__Amoebozoa_phy_Incertae_sedis;c__Amoebozoa_cls_Incertae_sedis;o__Amoebozoa_ord_Incertae_sedis;f__Amoebozoa_fam_Incertae_sedis;g__Amoebozoa_gen_Incertae_sedis;s__Amoebozoa_sp	Amoebozoa_sp_SH1073193.09FU
3353	Agaricostilbales_sp	UDB0952327	SH0972061.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbales_fam_Incertae_sedis;g__Agaricostilbales_gen_Incertae_sedis;s__Agaricostilbales_sp	Agaricostilbales_sp_SH0972061.09FU
3354	Agaricomycetes_sp	UDB0711711	SH1243146.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricomycetes_ord_Incertae_sedis;f__Agaricomycetes_fam_Incertae_sedis;g__Agaricomycetes_gen_Incertae_sedis;s__Agaricomycetes_sp	Agaricomycetes_sp_SH1243146.09FU
3355	Acremonium_hyalinulum	KP131521	SH0971596.09FU	refs	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Acremonium;s__Acremonium_hyalinulum	Acremonium_hyalinulum_SH0971596.09FU
3356	Entoloma_perumbilicatum	HQ179671	SH1167447.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Entoloma;s__Entoloma_perumbilicatum	Entoloma_perumbilicatum_SH1167447.09FU
3357	Folsomia_sp	UDB0702578	SH1200077.09FU	reps	k__Metazoa;p__Arthropoda;c__Collembola;o__Collembola_ord_Incertae_sedis;f__Isotomidae;g__Folsomia;s__Folsomia_sp	Folsomia_sp_SH1200077.09FU
3358	Tetracystis_sp	UDB05474993	SH1299559.09FU	reps	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorococcaceae;g__Tetracystis;s__Tetracystis_sp	Tetracystis_sp_SH1299559.09FU
3359	Spirotrichea_sp	UDB01158256	SH1093629.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Spirotrichea_ord_Incertae_sedis;f__Spirotrichea_fam_Incertae_sedis;g__Spirotrichea_gen_Incertae_sedis;s__Spirotrichea_sp	Spirotrichea_sp_SH1093629.09FU
3360	Eukaryota_sp	UDB0113534	SH1111962.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1111962.09FU
3361	Cyathus_stercoreus	EU784193	SH0886369.09FU	refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Nidulariaceae;g__Cyathus;s__Cyathus_stercoreus	Cyathus_stercoreus_SH0886369.09FU
3362	Cercozoa_sp	UDB01717622	SH1191909.09FU	reps	k__Rhizaria;p__Cercozoa;c__Cercozoa_cls_Incertae_sedis;o__Cercozoa_ord_Incertae_sedis;f__Cercozoa_fam_Incertae_sedis;g__Cercozoa_gen_Incertae_sedis;s__Cercozoa_sp	Cercozoa_sp_SH1191909.09FU
3363	Sporadotrichida_sp	UDB0405970	SH1030683.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Sporadotrichida_fam_Incertae_sedis;g__Sporadotrichida_gen_Incertae_sedis;s__Sporadotrichida_sp	Sporadotrichida_sp_SH1030683.09FU
3364	Sporadotrichida_sp	UDB03253890	SH1269827.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Sporadotrichida_fam_Incertae_sedis;g__Sporadotrichida_gen_Incertae_sedis;s__Sporadotrichida_sp	Sporadotrichida_sp_SH1269827.09FU
3365	Pythiaceae_sp	KU209269	SH1034347.09FU	reps	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Pythiaceae_gen_Incertae_sedis;s__Pythiaceae_sp	Pythiaceae_sp_SH1034347.09FU
3366	Pervetustus_sp	UDB04286392	SH1304283.09FU	reps	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Pervetustaceae;g__Pervetustus;s__Pervetustus_sp	Pervetustus_sp_SH1304283.09FU
3367	Mycoacia_uda	UDB01781711	SH1125511.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Mycoacia;s__Mycoacia_uda	Mycoacia_uda_SH1125511.09FU
3368	Mrakia_robertii	AY038829	SH3146288.09FU	refs	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_robertii	Mrakia_robertii_SH3146288.09FU
3369	Fungi_sp	UDB02174650	SH1320317.09FU	reps	k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp	Fungi_sp_SH1320317.09FU
3370	Eukaryota_sp	UDB0771692	SH1144889.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH1144889.09FU
3371	Eukaryota_sp	UDB0252383	SH0894273.09FU	reps	k__Eukaryota_kgd_Incertae_sedis;p__Eukaryota_phy_Incertae_sedis;c__Eukaryota_cls_Incertae_sedis;o__Eukaryota_ord_Incertae_sedis;f__Eukaryota_fam_Incertae_sedis;g__Eukaryota_gen_Incertae_sedis;s__Eukaryota_sp	Eukaryota_sp_SH0894273.09FU
3372	Enchelys_sp	UDB05303937	SH1052616.09FU	reps	k__Alveolata;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Enchelyidae;g__Enchelys;s__Enchelys_sp	Enchelys_sp_SH1052616.09FU
3373	Clitopilus_sp	UDB03900643	SH1239474.09FU	reps	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;s__Clitopilus_sp	Clitopilus_sp_SH1239474.09FU
3374	Clavicipitaceae_sp	UDB03207069	SH1111121.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Clavicipitaceae;g__Clavicipitaceae_gen_Incertae_sedis;s__Clavicipitaceae_sp	Clavicipitaceae_sp_SH1111121.09FU
3375	Ciliophora_sp	UDB02517046	SH1250076.09FU	reps	k__Alveolata;p__Ciliophora;c__Ciliophora_cls_Incertae_sedis;o__Ciliophora_ord_Incertae_sedis;f__Ciliophora_fam_Incertae_sedis;g__Ciliophora_gen_Incertae_sedis;s__Ciliophora_sp	Ciliophora_sp_SH1250076.09FU
3376	Xiphinema_sp	UDB07511533	SH1183793.09FU	reps	k__Metazoa;p__Nematoda;c__Dorylaimea;o__Dorylaimida;f__Xiphinematidae;g__Xiphinema;s__Xiphinema_sp	Xiphinema_sp_SH1183793.09FU
3377	Triscelophorus_sp	UDB06655540	SH0955109.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Triscelophorus;s__Triscelophorus_sp	Triscelophorus_sp_SH0955109.09FU
3378	Trichoderma_sp	UDB06514802	SH0961568.09FU	reps	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma;s__Trichoderma_sp	Trichoderma_sp_SH0961568.09FU
3379	Tricellula_sp	UDB06415337	SH0960971.09FU	reps	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Tricellula;s__Tricellula_sp	Tricellula_sp_SH0960971.09FU
3380	Suillus_granulatus	GU134503	SH1212955.09FU	refs	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Boletales;f__Suillaceae;g__Suillus;s__Suillus_granulatus	Suillus_granulatus_SH1212955.09FU
3381	Stramenopila_sp	UDB07637952	SH1329846.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1329846.09FU
3382	Stramenopila_sp	UDB07637369	SH1137089.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1137089.09FU
3383	Stramenopila_sp	UDB07636703	SH1172665.09FU	reps	k__Stramenopila;p__Stramenopila_phy_Incertae_sedis;c__Stramenopila_cls_Incertae_sedis;o__Stramenopila_ord_Incertae_sedis;f__Stramenopila_fam_Incertae_sedis;g__Stramenopila_gen_Incertae_sedis;s__Stramenopila_sp	Stramenopila_sp_SH1172665.09FU
3384	Stokesia_sp	UDB07633735	SH1026990.09FU	reps	k__Alveolata;p__Ciliophora;c__Oligohymenophorea;o__Peniculida;f__Stokesiidae;g__Stokesia;s__Stokesia_sp	Stokesia_sp_SH1026990.09FU
3385	Sporidiobolales_sp	EU003043	SH1085709.09FU	reps	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolales_fam_Incertae_sedis;g__Sporidiobolales_gen_Incertae_sedis;s__Sporidiobolales_sp	Sporidiobolales_sp_SH1085709.09FU
3386	Sporadotrichida_sp	UDB07449623	SH1242832.09FU	reps	k__Alveolata;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Sporadotrichida_fam_Incertae_sedis;g__Sporadotrichida_gen_Incertae_sedis;s__Sporadotrichida_sp	Sporadotrichida_sp_SH1242832.09FU
